subject,age,gender,sound,level,sequence,trial,item,time
12,32,F,b,on,ab,5,5,1.136
12,32,F,b,on,ab,5,6,1.200
12,32,F,b,on,ab,5,7,1.262
12,32,F,b,on,ab,5,8,1.392
12,32,F,b,on,ab,5,9,1.168
12,32,F,b,on,ab,5,10,0.991
13,27,F,b,off,ba,1,1,1.616
13,27,F,b,off,ba,1,2,1.279
13,27,F,b,off,ba,1,3,1.040
13,27,F,b,off,ba,1,4,1.008
13,27,F,b,off,ba,1,5,1.247
13,27,F,b,off,ba,1,6,1.216
13,27,F,b,off,ba,1,7,1.152
13,27,F,b,off,ba,1,8,1.408
13,27,F,b,off,ba,1,9,1.407
13,27,F,b,off,ba,1,10,1.376
13,27,F,b,off,ba,2,1,1.192
13,27,F,b,off,ba,2,2,1.184
13,27,F,b,off,ba,2,3,1.152
13,27,F,b,off,ba,2,4,1.439
13,27,F,b,off,ba,2,5,1.760
13,27,F,b,off,ba,2,6,1.375
13,27,F,b,off,ba,2,7,1.807
13,27,F,b,off,ba,2,8,1.136
13,27,F,b,off,ba,2,9,1.535
13,27,F,b,off,ba,2,10,1.039
13,27,F,b,off,ba,3,1,1.964
13,27,F,b,off,ba,3,2,1.472
13,27,F,b,off,ba,3,3,1.151
13,27,F,b,off,ba,3,4,1.664
13,27,F,b,off,ba,3,5,1.743
13,27,F,b,off,ba,3,6,1.056
13,27,F,b,off,ba,3,7,0.912
13,27,F,b,off,ba,3,8,0.943
13,27,F,b,off,ba,3,9,0.800
13,27,F,b,off,ba,3,10,1.615
13,27,F,b,off,ba,4,1,1.450
13,27,F,b,off,ba,4,2,1.311
13,27,F,b,off,ba,4,3,1.328
13,27,F,b,off,ba,4,4,1.167
13,27,F,b,off,ba,4,5,0.929
13,27,F,b,off,ba,4,6,1.086
13,27,F,b,off,ba,4,7,1.104
13,27,F,b,off,ba,4,8,1.487
13,27,F,b,off,ba,4,9,1.280
13,27,F,b,off,ba,4,10,1.503
13,27,F,b,off,ba,5,1,1.632
13,27,F,b,off,ba,5,2,1.742
13,27,F,b,off,ba,5,3,1.279
13,27,F,b,off,ba,5,4,1.072
13,27,F,b,off,ba,5,5,0.928
13,27,F,b,off,ba,5,6,1.311
13,27,F,b,off,ba,5,7,1.088
13,27,F,b,off,ba,5,8,1.296
13,27,F,b,off,ba,5,9,1.071
13,27,F,b,off,ba,5,10,1.520
13,27,F,b,on,ba,1,1,1.663
13,27,F,b,on,ba,1,2,1.344
13,27,F,b,on,ba,1,3,1.088
13,27,F,b,on,ba,1,4,1.055
13,27,F,b,on,ba,1,5,2.201
13,27,F,b,on,ba,1,6,2.313
13,27,F,b,on,ba,1,7,1.470
13,27,F,b,on,ba,1,8,1.856
13,27,F,b,on,ba,1,9,1.328
13,27,F,b,on,ba,1,10,1.456
13,27,F,b,on,ba,2,1,1.353
13,27,F,b,on,ba,2,2,1.760
13,27,F,b,on,ba,2,3,1.215
13,27,F,b,on,ba,2,4,1.632
13,27,F,b,on,ba,2,5,1.280
13,27,F,b,on,ba,2,6,1.136
13,27,F,b,on,ba,2,7,1.264
13,27,F,b,on,ba,2,8,1.345
13,27,F,b,on,ba,2,9,1.055
13,27,F,b,on,ba,2,10,1.327
13,27,F,b,on,ba,3,1,1.473
13,27,F,b,on,ba,3,2,1.103
13,27,F,b,on,ba,3,3,1.311
13,27,F,b,on,ba,3,4,1.056
13,27,F,b,on,ba,3,5,1.680
13,27,F,b,on,ba,3,6,2.542
13,27,F,b,on,ba,3,7,0.944
13,27,F,b,on,ba,3,8,1.711
13,27,F,b,on,ba,3,9,1.471
13,27,F,b,on,ba,3,10,1.376
13,27,F,b,on,ba,4,1,1.900
13,27,F,b,on,ba,4,2,1.728
13,27,F,b,on,ba,4,3,1.023
13,27,F,b,on,ba,4,4,1.920
13,27,F,b,on,ba,4,5,1.488
13,27,F,b,on,ba,4,6,1.472
13,27,F,b,on,ba,4,7,1.663
13,27,F,b,on,ba,4,8,1.232
13,27,F,b,on,ba,4,9,1.646
13,27,F,b,on,ba,4,10,1.553
13,27,F,b,on,ba,5,1,2.556
13,27,F,b,on,ba,5,2,1.328
13,27,F,b,on,ba,5,3,1.343
13,27,F,b,on,ba,5,4,0.768
13,27,F,b,on,ba,5,5,1.120
13,27,F,b,on,ba,5,6,1.776
13,27,F,b,on,ba,5,7,1.168
13,27,F,b,on,ba,5,8,1.199
13,27,F,b,on,ba,5,9,1.087
13,27,F,b,on,ba,5,10,1.456
13,27,F,a,off,ba,1,1,1.244
13,27,F,a,off,ba,1,2,1.024
13,27,F,a,off,ba,1,3,1.055
13,27,F,a,off,ba,1,4,1.455
13,27,F,a,off,ba,1,5,1.776
13,27,F,a,off,ba,1,6,1.152
13,27,F,a,off,ba,1,7,1.168
13,27,F,a,off,ba,1,8,1.087
13,27,F,a,off,ba,1,9,1.408
13,27,F,a,off,ba,1,10,1.887
13,27,F,a,off,ba,2,1,1.092
13,27,F,a,off,ba,2,2,1.201
13,27,F,a,off,ba,2,3,1.245
13,27,F,a,off,ba,2,4,1.759
13,27,F,a,off,ba,2,5,1.296
13,27,F,a,off,ba,2,6,1.633
13,27,F,a,off,ba,2,7,1.502
13,27,F,a,off,ba,2,8,1.744
13,27,F,a,off,ba,2,9,1.071
13,27,F,a,off,ba,2,10,1.040
13,27,F,a,off,ba,3,1,2.194
13,27,F,a,off,ba,3,2,1.663
13,27,F,a,off,ba,3,3,1.136
13,27,F,a,off,ba,3,4,1.215
13,27,F,a,off,ba,3,5,1.104
13,27,F,a,off,ba,3,6,1.167
13,27,F,a,off,ba,3,7,1.216
13,27,F,a,off,ba,3,8,1.951
13,27,F,a,off,ba,3,9,1.200
13,27,F,a,off,ba,3,10,1.232
13,27,F,a,off,ba,4,1,1.208
13,27,F,a,off,ba,4,2,1.183
13,27,F,a,off,ba,4,3,1.584
13,27,F,a,off,ba,4,4,1.487
13,27,F,a,off,ba,4,5,2.375
13,27,F,a,off,ba,4,6,1.328
13,27,F,a,off,ba,4,7,1.280
13,27,F,a,off,ba,4,8,1.151
13,27,F,a,off,ba,4,9,1.568
13,27,F,a,off,ba,4,10,1.168
13,27,F,a,off,ba,5,1,1.410
13,27,F,a,off,ba,5,2,1.087
13,27,F,a,off,ba,5,3,1.088
13,27,F,a,off,ba,5,4,1.664
13,27,F,a,off,ba,5,5,1.439
13,27,F,a,off,ba,5,6,1.327
13,27,F,a,off,ba,5,7,1.280
13,27,F,a,off,ba,5,8,1.024
13,27,F,a,off,ba,5,9,1.903
13,27,F,a,off,ba,5,10,1.616
13,27,F,a,on,ba,1,1,1.519
13,27,F,a,on,ba,1,2,1.519
13,27,F,a,on,ba,1,3,1.279
13,27,F,a,on,ba,1,4,1.168
13,27,F,a,on,ba,1,5,1.536
13,27,F,a,on,ba,1,6,1.729
13,27,F,a,on,ba,1,7,1.742
13,27,F,a,on,ba,1,8,1.072
13,27,F,a,on,ba,1,9,1.952
13,27,F,a,on,ba,1,10,1.215
13,27,F,a,on,ba,2,1,1.500
13,27,F,a,on,ba,2,2,1.393
13,27,F,a,on,ba,2,3,1.503
13,27,F,a,on,ba,2,4,1.695
13,27,F,a,on,ba,2,5,1.759
13,27,F,a,on,ba,2,6,1.536
13,27,F,a,on,ba,2,7,1.471
13,27,F,a,on,ba,2,8,1.535
13,27,F,a,on,ba,2,9,1.535
13,27,F,a,on,ba,2,10,1.616
13,27,F,a,on,ba,3,1,2.553
13,27,F,a,on,ba,3,2,0.976
13,27,F,a,on,ba,3,3,0.960
13,27,F,a,on,ba,3,4,1.296
13,27,F,a,on,ba,3,5,1.727
13,27,F,a,on,ba,3,6,1.119
13,27,F,a,on,ba,3,7,1.200
13,27,F,a,on,ba,3,8,1.727
13,27,F,a,on,ba,3,9,1.647
13,27,F,a,on,ba,3,10,1.360
13,27,F,a,on,ba,4,1,1.395
13,27,F,a,on,ba,4,2,1.296
13,27,F,a,on,ba,4,3,1.792
13,27,F,a,on,ba,4,4,1.087
13,27,F,a,on,ba,4,5,1.871
13,27,F,a,on,ba,4,6,2.031
13,27,F,a,on,ba,4,7,1.392
13,27,F,a,on,ba,4,8,1.439
13,27,F,a,on,ba,4,9,1.615
13,27,F,a,on,ba,4,10,2.518
13,27,F,a,on,ba,5,1,1.210
13,27,F,a,on,ba,5,2,0.976
13,27,F,a,on,ba,5,3,1.343
13,27,F,a,on,ba,5,4,1.216
13,27,F,a,on,ba,5,5,1.040
13,27,F,a,on,ba,5,6,2.431
13,27,F,a,on,ba,5,7,1.487
13,27,F,a,on,ba,5,8,1.248
13,27,F,a,on,ba,5,9,1.343
13,27,F,a,on,ba,5,10,1.855
14,29,M,b,off,ba,1,1,1.399
14,29,M,b,off,ba,1,2,1.552
14,29,M,b,off,ba,1,3,1.391
14,29,M,b,off,ba,1,4,1.376
14,29,M,b,off,ba,1,5,1.520
14,29,M,b,off,ba,1,6,1.135
14,29,M,b,off,ba,1,7,1.039
14,29,M,b,off,ba,1,8,1.775
14,29,M,b,off,ba,1,9,1.280
14,29,M,b,off,ba,1,10,1.712
14,29,M,b,off,ba,2,1,1.151
14,29,M,b,off,ba,2,2,1.021
14,29,M,b,off,ba,2,3,1.392
14,29,M,b,off,ba,2,4,1.232
14,29,M,b,off,ba,2,5,0.959
14,29,M,b,off,ba,2,6,1.824
14,29,M,b,off,ba,2,7,0.927
14,29,M,b,off,ba,2,8,0.720
14,29,M,b,off,ba,2,9,1.024
14,29,M,b,off,ba,2,10,1.711
14,29,M,b,off,ba,3,1,1.487
14,29,M,b,off,ba,3,2,1.248
14,29,M,b,off,ba,3,3,1.058
14,29,M,b,off,ba,3,4,2.252
14,29,M,b,off,ba,3,5,0.912
14,29,M,b,off,ba,3,6,1.535
14,29,M,b,off,ba,3,7,1.104
14,29,M,b,off,ba,3,8,0.992
14,29,M,b,off,ba,3,9,0.863
14,29,M,b,off,ba,3,10,0.992
14,29,M,b,off,ba,4,1,1.185
14,29,M,b,off,ba,4,2,1.807
14,29,M,b,off,ba,4,3,1.600
14,29,M,b,off,ba,4,4,1.295
14,29,M,b,off,ba,4,5,1.200
14,29,M,b,off,ba,4,6,0.864
14,29,M,b,off,ba,4,7,1.185
14,29,M,b,off,ba,4,8,1.838
14,29,M,b,off,ba,4,9,1.359
14,29,M,b,off,ba,4,10,1.456
14,29,M,b,off,ba,5,1,2.312
14,29,M,b,off,ba,5,2,1.088
14,29,M,b,off,ba,5,3,1.312
14,29,M,b,off,ba,5,4,1.055
14,29,M,b,off,ba,5,5,1.663
14,29,M,b,off,ba,5,6,1.743
14,29,M,b,off,ba,5,7,2.644
14,29,M,b,off,ba,5,8,1.488
14,29,M,b,off,ba,5,9,1.391
14,29,M,b,off,ba,5,10,1.951
14,29,M,b,on,ba,1,1,2.303
14,29,M,b,on,ba,1,2,2.803
14,29,M,b,on,ba,1,3,3.913
14,29,M,b,on,ba,1,4,1.407
14,29,M,b,on,ba,1,5,1.296
14,29,M,b,on,ba,1,6,1.328
14,29,M,b,on,ba,1,7,1.391
14,29,M,b,on,ba,1,8,2.430
14,29,M,b,on,ba,1,9,3.302
14,29,M,b,on,ba,1,10,2.247
14,29,M,b,on,ba,2,1,1.709
14,29,M,b,on,ba,2,2,3.523
14,29,M,b,on,ba,2,3,2.746
14,29,M,b,on,ba,2,4,1.264
14,29,M,b,on,ba,2,5,1.056
14,29,M,b,on,ba,2,6,1.344
14,29,M,b,on,ba,2,7,1.295
14,29,M,b,on,ba,2,8,0.991
14,29,M,b,on,ba,2,9,1.328
14,29,M,b,on,ba,2,10,1.617
14,29,M,b,on,ba,3,1,2.547
14,29,M,b,on,ba,3,2,1.872
14,29,M,b,on,ba,3,3,1.200
14,29,M,b,on,ba,3,4,1.439
14,29,M,b,on,ba,3,5,2.295
14,29,M,b,on,ba,3,6,1.808
14,29,M,b,on,ba,3,7,1.200
14,29,M,b,on,ba,3,8,1.183
14,29,M,b,on,ba,3,9,1.231
14,29,M,b,on,ba,3,10,2.770
14,29,M,b,on,ba,4,1,1.633
14,29,M,b,on,ba,4,2,1.823
14,29,M,b,on,ba,4,3,1.392
14,29,M,b,on,ba,4,4,1.535
14,29,M,b,on,ba,4,5,1.391
14,29,M,b,on,ba,4,6,1.312
14,29,M,b,on,ba,4,7,1.807
14,29,M,b,on,ba,4,8,1.039
14,29,M,b,on,ba,4,9,1.071
14,29,M,b,on,ba,4,10,0.976
14,29,M,b,on,ba,5,1,1.747
14,29,M,b,on,ba,5,2,1.727
14,29,M,b,on,ba,5,3,1.344
14,29,M,b,on,ba,5,4,1.040
14,29,M,b,on,ba,5,5,1.423
14,29,M,b,on,ba,5,6,1.520
14,29,M,b,on,ba,5,7,1.184
14,29,M,b,on,ba,5,8,1.167
14,29,M,b,on,ba,5,9,1.024
14,29,M,b,on,ba,5,10,1.120
14,29,M,a,off,ba,1,1,1.863
14,29,M,a,off,ba,1,2,3.260
14,29,M,a,off,ba,1,3,1.664
14,29,M,a,off,ba,1,4,1.007
14,29,M,a,off,ba,1,5,1.168
14,29,M,a,off,ba,1,6,1.103
14,29,M,a,off,ba,1,7,2.294
14,29,M,a,off,ba,1,8,1.391
14,29,M,a,off,ba,1,9,1.983
14,29,M,a,off,ba,1,10,1.775
14,29,M,a,off,ba,2,1,2.064
14,29,M,a,off,ba,2,2,1.056
14,29,M,a,off,ba,2,3,1.519
14,29,M,a,off,ba,2,4,1.600
14,29,M,a,off,ba,2,5,1.200
14,29,M,a,off,ba,2,6,1.039
14,29,M,a,off,ba,2,7,1.087
14,29,M,a,off,ba,2,8,1.344
14,29,M,a,off,ba,2,9,1.695
14,29,M,a,off,ba,2,10,1.536
14,29,M,a,off,ba,3,1,2.133
14,29,M,a,off,ba,3,2,1.424
14,29,M,a,off,ba,3,3,1.407
14,29,M,a,off,ba,3,4,1.584
14,29,M,a,off,ba,3,5,2.015
14,29,M,a,off,ba,3,6,1.184
14,29,M,a,off,ba,3,7,1.791
14,29,M,a,off,ba,3,8,1.312
14,29,M,a,off,ba,3,9,2.406
14,29,M,a,off,ba,3,10,1.647
14,29,M,a,off,ba,4,1,2.047
14,29,M,a,off,ba,4,2,2.485
14,29,M,a,off,ba,4,3,2.279
14,29,M,a,off,ba,4,4,1.215
14,29,M,a,off,ba,4,5,1.184
14,29,M,a,off,ba,4,6,1.983
14,29,M,a,off,ba,4,7,1.424
14,29,M,a,off,ba,4,8,2.288
14,29,M,a,off,ba,4,9,1.998
14,29,M,a,off,ba,4,10,1.648
14,29,M,a,off,ba,5,1,1.530
14,29,M,a,off,ba,5,2,1.327
14,29,M,a,off,ba,5,3,1.488
14,29,M,a,off,ba,5,4,1.151
14,29,M,a,off,ba,5,5,2.176
14,29,M,a,off,ba,5,6,1.695
14,29,M,a,off,ba,5,7,1.280
14,29,M,a,off,ba,5,8,1.759
14,29,M,a,off,ba,5,9,1.328
14,29,M,a,off,ba,5,10,1.248
14,29,M,a,on,ba,1,1,2.542
14,29,M,a,on,ba,1,2,2.152
14,29,M,a,on,ba,1,3,3.300
14,29,M,a,on,ba,1,4,1.744
14,29,M,a,on,ba,1,5,1.887
14,29,M,a,on,ba,1,6,1.360
14,29,M,a,on,ba,1,7,1.711
14,29,M,a,on,ba,1,8,1.712
14,29,M,a,on,ba,1,9,1.728
14,29,M,a,on,ba,1,10,1.759
14,29,M,a,on,ba,2,1,2.009
14,29,M,a,on,ba,2,2,2.445
14,29,M,a,on,ba,2,3,1.343
14,29,M,a,on,ba,2,4,2.762
14,29,M,a,on,ba,2,5,2.096
14,29,M,a,on,ba,2,6,2.152
14,29,M,a,on,ba,2,7,2.604
14,29,M,a,on,ba,2,8,1.279
14,29,M,a,on,ba,2,9,1.727
14,29,M,a,on,ba,2,10,4.253
14,29,M,a,on,ba,3,1,1.788
14,29,M,a,on,ba,3,2,1.376
14,29,M,a,on,ba,3,3,1.360
14,29,M,a,on,ba,3,4,3.024
14,29,M,a,on,ba,3,5,1.376
14,29,M,a,on,ba,3,6,1.281
14,29,M,a,on,ba,3,7,4.106
14,29,M,a,on,ba,3,8,1.424
14,29,M,a,on,ba,3,9,1.455
14,29,M,a,on,ba,3,10,1.631
14,29,M,a,on,ba,4,1,2.435
14,29,M,a,on,ba,4,2,1.711
14,29,M,a,on,ba,4,3,1.168
14,29,M,a,on,ba,4,4,1.248
14,29,M,a,on,ba,4,5,1.343
14,29,M,a,on,ba,4,6,1.311
14,29,M,a,on,ba,4,7,1.537
14,29,M,a,on,ba,4,8,0.878
14,29,M,a,on,ba,4,9,1.472
14,29,M,a,on,ba,4,10,2.358
14,29,M,a,on,ba,5,1,3.701
14,29,M,a,on,ba,5,2,1.711
14,29,M,a,on,ba,5,3,1.888
14,29,M,a,on,ba,5,4,1.151
14,29,M,a,on,ba,5,5,2.627
14,29,M,a,on,ba,5,6,2.905
14,29,M,a,on,ba,5,7,1.279
14,29,M,a,on,ba,5,8,1.856
14,29,M,a,on,ba,5,9,1.087
14,29,M,a,on,ba,5,10,2.453
15,36,M,a,off,ab,1,1,1.107
15,36,M,a,off,ab,1,2,1.184
15,36,M,a,off,ab,1,3,1.056
15,36,M,a,off,ab,1,4,1.328
15,36,M,a,off,ab,1,5,1.200
15,36,M,a,off,ab,1,6,1.023
15,36,M,a,off,ab,1,7,1.056
15,36,M,a,off,ab,1,8,0.992
15,36,M,a,off,ab,1,9,1.008
15,36,M,a,off,ab,1,10,1.200
15,36,M,a,off,ab,2,1,1.001
15,36,M,a,off,ab,2,2,1.104
15,36,M,a,off,ab,2,3,0.992
15,36,M,a,off,ab,2,4,1.151
15,36,M,a,off,ab,2,5,1.024
15,36,M,a,off,ab,2,6,1.088
15,36,M,a,off,ab,2,7,1.104
15,36,M,a,off,ab,2,8,1.103
15,36,M,a,off,ab,2,9,1.424
15,36,M,a,off,ab,2,10,1.072
15,36,M,a,off,ab,3,1,1.235
15,36,M,a,off,ab,3,2,1.056
15,36,M,a,off,ab,3,3,1.024
15,36,M,a,off,ab,3,4,1.023
15,36,M,a,off,ab,3,5,1.119
15,36,M,a,off,ab,3,6,0.960
15,36,M,a,off,ab,3,7,1.184
15,36,M,a,off,ab,3,8,1.008
15,36,M,a,off,ab,3,9,1.121
15,36,M,a,off,ab,3,10,1.230
15,36,M,a,off,ab,4,1,1.111
15,36,M,a,off,ab,4,2,1.039
15,36,M,a,off,ab,4,3,1.024
15,36,M,a,off,ab,4,4,1.056
15,36,M,a,off,ab,4,5,1.024
15,36,M,a,off,ab,4,6,1.152
15,36,M,a,off,ab,4,7,1.263
15,36,M,a,off,ab,4,8,1.056
15,36,M,a,off,ab,4,9,0.944
15,36,M,a,off,ab,4,10,1.152
15,36,M,a,off,ab,5,1,0.900
15,36,M,a,off,ab,5,2,1.376
15,36,M,a,off,ab,5,3,0.975
15,36,M,a,off,ab,5,4,0.975
15,36,M,a,off,ab,5,5,0.991
15,36,M,a,off,ab,5,6,0.912
15,36,M,a,off,ab,5,7,0.992
15,36,M,a,off,ab,5,8,2.081
15,36,M,a,off,ab,5,9,1.200
15,36,M,a,off,ab,5,10,1.215
15,36,M,a,on,ab,1,1,1.181
15,36,M,a,on,ab,1,2,1.072
15,36,M,a,on,ab,1,3,1.120
15,36,M,a,on,ab,1,4,1.087
15,36,M,a,on,ab,1,5,1.088
15,36,M,a,on,ab,1,6,1.328
15,36,M,a,on,ab,1,7,0.960
15,36,M,a,on,ab,1,8,1.056
15,36,M,a,on,ab,1,9,1.136
15,36,M,a,on,ab,1,10,1.248
15,36,M,a,on,ab,2,1,1.250
15,36,M,a,on,ab,2,2,1.023
15,36,M,a,on,ab,2,3,0.944
15,36,M,a,on,ab,2,4,1.473
15,36,M,a,on,ab,2,5,1.151
15,36,M,a,on,ab,2,6,0.879
15,36,M,a,on,ab,2,7,1.888
15,36,M,a,on,ab,2,8,1.361
15,36,M,a,on,ab,2,9,1.118
15,36,M,a,on,ab,2,10,1.040
15,36,M,a,on,ab,3,1,1.089
15,36,M,a,on,ab,3,2,1.135
15,36,M,a,on,ab,3,3,1.134
15,36,M,a,on,ab,3,4,1.088
15,36,M,a,on,ab,3,5,1.423
15,36,M,a,on,ab,3,6,1.024
15,36,M,a,on,ab,3,7,1.040
15,36,M,a,on,ab,3,8,1.152
15,36,M,a,on,ab,3,9,1.216
15,36,M,a,on,ab,3,10,1.151
15,36,M,a,on,ab,4,1,0.958
15,36,M,a,on,ab,4,2,1.025
15,36,M,a,on,ab,4,3,1.023
15,36,M,a,on,ab,4,4,0.991
15,36,M,a,on,ab,4,5,1.055
15,36,M,a,on,ab,4,6,1.041
15,36,M,a,on,ab,4,7,1.086
15,36,M,a,on,ab,4,8,1.055
15,36,M,a,on,ab,4,9,1.056
15,36,M,a,on,ab,4,10,0.912
15,36,M,a,on,ab,5,1,1.095
15,36,M,a,on,ab,5,2,1.119
15,36,M,a,on,ab,5,3,1.136
15,36,M,a,on,ab,5,4,1.008
15,36,M,a,on,ab,5,5,1.168
15,36,M,a,on,ab,5,6,1.120
15,36,M,a,on,ab,5,7,1.743
15,36,M,a,on,ab,5,8,1.184
15,36,M,a,on,ab,5,9,1.057
15,36,M,a,on,ab,5,10,0.911
15,36,M,b,off,ab,1,1,1.137
15,36,M,b,off,ab,1,2,0.832
15,36,M,b,off,ab,1,3,0.896
15,36,M,b,off,ab,1,4,0.960
15,36,M,b,off,ab,1,5,0.960
15,36,M,b,off,ab,1,6,1.056
15,36,M,b,off,ab,1,7,0.976
15,36,M,b,off,ab,1,8,0.800
15,36,M,b,off,ab,1,9,0.928
15,36,M,b,off,ab,1,10,0.991
15,36,M,b,off,ab,2,1,0.984
15,36,M,b,off,ab,2,2,0.912
15,36,M,b,off,ab,2,3,1.151
15,36,M,b,off,ab,2,4,0.848
15,36,M,b,off,ab,2,5,0.895
15,36,M,b,off,ab,2,6,0.944
15,36,M,b,off,ab,2,7,0.992
15,36,M,b,off,ab,2,8,0.991
15,36,M,b,off,ab,2,9,1.056
15,36,M,b,off,ab,2,10,0.944
15,36,M,b,off,ab,3,1,0.833
15,36,M,b,off,ab,3,2,0.912
15,36,M,b,off,ab,3,3,0.960
15,36,M,b,off,ab,3,4,0.991
15,36,M,b,off,ab,3,5,1.072
15,36,M,b,off,ab,3,6,1.039
15,36,M,b,off,ab,3,7,0.912
15,36,M,b,off,ab,3,8,0.976
15,36,M,b,off,ab,3,9,0.960
15,36,M,b,off,ab,3,10,1.039
15,36,M,b,off,ab,4,1,1.002
15,36,M,b,off,ab,4,2,0.847
15,36,M,b,off,ab,4,3,0.911
15,36,M,b,off,ab,4,4,0.992
15,36,M,b,off,ab,4,5,0.993
15,36,M,b,off,ab,4,6,0.926
15,36,M,b,off,ab,4,7,0.975
15,36,M,b,off,ab,4,8,0.993
15,36,M,b,off,ab,4,9,0.943
15,36,M,b,off,ab,4,10,0.927
15,36,M,b,off,ab,5,1,1.277
15,36,M,b,off,ab,5,2,1.200
15,36,M,b,off,ab,5,3,1.071
15,36,M,b,off,ab,5,4,0.943
15,36,M,b,off,ab,5,5,1.040
15,36,M,b,off,ab,5,6,1.104
15,36,M,b,off,ab,5,7,1.072
15,36,M,b,off,ab,5,8,0.976
15,36,M,b,off,ab,5,9,1.152
15,36,M,b,off,ab,5,10,1.039
15,36,M,b,on,ab,1,1,1.017
15,36,M,b,on,ab,1,2,0.992
15,36,M,b,on,ab,1,3,1.023
15,36,M,b,on,ab,1,4,1.040
15,36,M,b,on,ab,1,5,1.087
15,36,M,b,on,ab,1,6,1.376
15,36,M,b,on,ab,1,7,1.216
15,36,M,b,on,ab,1,8,1.007
15,36,M,b,on,ab,1,9,1.663
15,36,M,b,on,ab,1,10,1.040
15,36,M,b,on,ab,2,1,1.125
15,36,M,b,on,ab,2,2,1.312
15,36,M,b,on,ab,2,3,0.976
15,36,M,b,on,ab,2,4,0.992
15,36,M,b,on,ab,2,5,1.056
15,36,M,b,on,ab,2,6,1.071
15,36,M,b,on,ab,2,7,1.103
15,36,M,b,on,ab,2,8,1.056
15,36,M,b,on,ab,2,9,0.976
15,36,M,b,on,ab,2,10,1.135
15,36,M,b,on,ab,3,1,1.009
15,36,M,b,on,ab,3,2,0.944
15,36,M,b,on,ab,3,3,1.008
15,36,M,b,on,ab,3,4,0.927
15,36,M,b,on,ab,3,5,1.056
15,36,M,b,on,ab,3,6,1.215
15,36,M,b,on,ab,3,7,1.312
15,36,M,b,on,ab,3,8,1.008
15,36,M,b,on,ab,3,9,1.632
15,36,M,b,on,ab,3,10,1.199
15,36,M,b,on,ab,4,1,0.978
15,36,M,b,on,ab,4,2,0.960
15,36,M,b,on,ab,4,3,1.103
15,36,M,b,on,ab,4,4,0.880
15,36,M,b,on,ab,4,5,1.104
15,36,M,b,on,ab,4,6,0.929
15,36,M,b,on,ab,4,7,0.959
15,36,M,b,on,ab,4,8,0.927
15,36,M,b,on,ab,4,9,0.896
15,36,M,b,on,ab,4,10,0.943
15,36,M,b,on,ab,5,1,0.945
15,36,M,b,on,ab,5,2,1.120
15,36,M,b,on,ab,5,3,0.975
15,36,M,b,on,ab,5,4,1.216
15,36,M,b,on,ab,5,5,0.880
15,36,M,b,on,ab,5,6,0.928
15,36,M,b,on,ab,5,7,1.391
15,36,M,b,on,ab,5,8,0.912
15,36,M,b,on,ab,5,9,1.088
15,36,M,b,on,ab,5,10,0.927
16,28,M,a,off,ab,1,1,1.349
16,28,M,a,off,ab,1,2,1.280
16,28,M,a,off,ab,1,3,0.959
16,28,M,a,off,ab,1,4,1.215
16,28,M,a,off,ab,1,5,2.318
16,28,M,a,off,ab,1,6,1.215
16,28,M,a,off,ab,1,7,1.247
16,28,M,a,off,ab,1,8,1.056
16,28,M,a,off,ab,1,9,1.215
16,28,M,a,off,ab,1,10,3.880
16,28,M,a,off,ab,2,1,1.884
16,28,M,a,off,ab,2,2,1.503
16,28,M,a,off,ab,2,3,1.727
16,28,M,a,off,ab,2,4,1.791
16,28,M,a,off,ab,2,5,1.441
16,28,M,a,off,ab,2,6,1.423
16,28,M,a,off,ab,2,7,1.233
16,28,M,a,off,ab,2,8,1.215
16,28,M,a,off,ab,2,9,1.343
16,28,M,a,off,ab,2,10,1.584
16,28,M,a,off,ab,3,1,1.670
16,28,M,a,off,ab,3,2,1.503
16,28,M,a,off,ab,3,3,1.248
16,28,M,a,off,ab,3,4,1.151
16,28,M,a,off,ab,3,5,1.247
16,28,M,a,off,ab,3,6,1.233
16,28,M,a,off,ab,3,7,1.454
16,28,M,a,off,ab,3,8,1.313
16,28,M,a,off,ab,3,9,1.487
16,28,M,a,off,ab,3,10,1.967
16,28,M,a,off,ab,4,1,1.846
16,28,M,a,off,ab,4,2,1.599
16,28,M,a,off,ab,4,3,1.025
16,28,M,a,off,ab,4,4,2.863
16,28,M,a,off,ab,4,5,1.488
16,28,M,a,off,ab,4,6,1.217
16,28,M,a,off,ab,4,7,1.230
16,28,M,a,off,ab,4,8,1.344
16,28,M,a,off,ab,4,9,2.651
16,28,M,a,off,ab,4,10,1.376
16,28,M,a,off,ab,5,1,2.321
16,28,M,a,off,ab,5,2,1.551
16,28,M,a,off,ab,5,3,1.055
16,28,M,a,off,ab,5,4,2.136
16,28,M,a,off,ab,5,5,1.856
16,28,M,a,off,ab,5,6,1.776
16,28,M,a,off,ab,5,7,1.359
16,28,M,a,off,ab,5,8,3.166
16,28,M,a,off,ab,5,9,1.215
16,28,M,a,off,ab,5,10,1.648
16,28,M,a,on,ab,1,1,1.777
16,28,M,a,on,ab,1,2,1.472
16,28,M,a,on,ab,1,3,1.390
16,28,M,a,on,ab,1,4,1.839
16,28,M,a,on,ab,1,5,1.936
16,28,M,a,on,ab,1,6,1.326
16,28,M,a,on,ab,1,7,2.033
16,28,M,a,on,ab,1,8,2.412
16,28,M,a,on,ab,1,9,3.579
